,Date.Time,Mesocosm,NO3,Date.Time.1,Mesocosm.1,TN,Date.Time.2,Mesocosm.2,DOC,Run,Depth
13,11/13/14 11:24,12,3.928523849,11/13/2014 11:24,12,4.533024635,11/13/2014 11:24,12,3.36340566,1,28.4
14,11/13/14 11:30,11,3.606483939,11/13/2014 11:30,11,4.165380714,11/13/2014 11:30,11,3.993088111,1,30.8
15,11/13/14 11:36,10,3.464844365,11/13/2014 11:36,10,3.977735551,11/13/2014 11:36,10,3.610570058,1,36.1
16,11/13/14 11:42,9,3.970539144,11/13/2014 11:42,9,4.600910077,11/13/2014 11:42,9,3.292231434,1,34.2
17,11/13/14 11:48,8,3.915394979,11/13/2014 11:48,8,4.515161627,11/13/2014 11:48,8,2.46667047,1,32
19,11/13/14 11:57,12,3.81664149,11/13/2014 11:57,12,4.421802419,11/13/2014 11:57,12,3.135021799,1,28.4
20,11/13/14 12:03,11,3.590025855,11/13/2014 12:03,11,4.167530517,11/13/2014 12:03,11,3.631756158,1,30.8
21,11/13/14 12:09,10,3.433349634,11/13/2014 12:09,10,3.987420567,11/13/2014 12:09,10,3.520515002,1,36.1
22,11/13/14 12:15,9,3.925944592,11/13/2014 12:15,9,4.547058327,11/13/2014 12:15,9,3.059455833,1,34.2
23,11/13/14 12:21,8,3.89638304,11/13/2014 12:21,8,4.496314833,11/13/2014 12:21,8,2.899283598,1,32
25,11/13/14 12:33,12,3.856352322,11/13/2014 12:33,12,4.426878281,11/13/2014 12:33,12,2.10464704,1,28.4
26,11/13/14 12:39,11,3.624979655,11/13/2014 12:39,11,4.193456896,11/13/2014 12:39,11,2.763049045,1,30.8
27,11/13/14 12:45,10,3.426591643,11/13/2014 12:45,10,3.956265982,11/13/2014 12:45,10,3.221705856,1,36.1
28,11/13/14 12:51,9,3.919792713,11/13/2014 12:51,9,4.503850563,11/13/2014 12:51,9,2.958646794,1,34.2
29,11/13/14 12:57,8,3.904586211,11/13/2014 12:57,8,4.510075988,11/13/2014 12:57,8,2.260674841,1,32
31,11/13/14 13:09,12,3.803561519,11/13/2014 13:09,12,4.369039323,11/13/2014 13:09,12,2.366768433,1,28.4
32,11/13/14 13:15,11,3.574651247,11/13/2014 13:15,11,4.134738913,11/13/2014 13:15,11,2.894394356,1,30.8
33,11/13/14 13:21,10,3.401701557,11/13/2014 13:21,10,3.949975393,11/13/2014 13:21,10,2.983444893,1,36.1
34,11/13/14 13:27,9,3.888442516,11/13/2014 13:27,9,4.482222571,11/13/2014 13:27,9,2.904298661,1,34.2
35,11/13/14 13:33,8,3.840656227,11/13/2014 13:33,8,4.426952099,11/13/2014 13:33,8,2.955416083,1,32
37,11/13/14 13:45,12,3.877361104,11/13/2014 13:45,12,4.489916176,11/13/2014 13:45,12,2.180932802,1,28.4
38,11/13/14 13:51,11,3.529221501,11/13/2014 13:51,11,4.100109471,11/13/2014 13:51,11,3.10766096,1,30.8
39,11/13/14 13:57,10,3.35298362,11/13/2014 13:57,10,3.91268903,11/13/2014 13:57,10,3.193626844,1,36.1
40,11/13/14 14:03,9,3.893564577,11/13/2014 14:03,9,4.536003152,11/13/2014 14:03,9,2.542173034,1,34.2
41,11/13/14 14:09,8,3.87254658,11/13/2014 14:09,8,4.484634256,11/13/2014 14:09,8,2.526402951,1,32
43,11/13/14 14:21,12,3.787086359,11/13/2014 14:21,12,4.358574157,11/13/2014 14:21,12,2.450487352,1,28.4
44,11/13/14 14:27,11,3.56048924,11/13/2014 14:27,11,4.142079817,11/13/2014 14:27,11,2.724910644,1,30.8
45,11/13/14 14:33,10,3.385681681,11/13/2014 14:33,10,3.954176507,11/13/2014 14:33,10,2.733705865,1,36.1
46,11/13/14 14:39,9,3.889873264,11/13/2014 14:39,9,4.509745373,11/13/2014 14:39,9,2.731664788,1,34.2
47,11/13/14 14:45,8,3.871238557,11/13/2014 14:45,8,4.466106751,11/13/2014 14:45,8,2.922481465,1,32
49,11/13/14 14:57,12,3.814246942,11/13/2014 14:57,12,4.413254439,11/13/2014 14:57,12,3.01585925,1,28.4
50,11/13/14 15:03,11,3.516188072,11/13/2014 15:03,11,4.109130661,11/13/2014 15:03,11,3.161879946,1,30.8
51,11/13/14 15:09,10,3.304369748,11/13/2014 15:09,10,3.842543914,11/13/2014 15:09,10,3.542554457,1,36.1
52,11/13/14 15:15,9,3.871063534,11/13/2014 15:15,9,4.492678985,11/13/2014 15:15,9,3.088305421,1,34.2
53,11/13/14 15:21,8,3.867254472,11/13/2014 15:21,8,4.441215348,11/13/2014 15:21,8,3.390368247,1,32
55,11/13/14 15:33,12,3.72282317,11/13/2014 15:33,12,4.316084172,11/13/2014 15:33,12,3.15424193,1,28.4
56,11/13/14 15:39,11,3.477251674,11/13/2014 15:39,11,4.047895412,11/13/2014 15:39,11,3.800489522,1,30.8
57,11/13/14 15:45,10,3.314865431,11/13/2014 15:45,10,3.868958678,11/13/2014 15:45,10,3.670424276,1,36.1
58,11/13/14 15:51,9,3.823654496,11/13/2014 15:51,9,4.418300882,11/13/2014 15:51,9,3.224502034,1,34.2
59,11/13/14 15:57,8,3.853989457,11/13/2014 15:57,8,4.461698306,11/13/2014 15:57,8,3.005580551,1,32
61,11/13/14 16:09,12,3.697121134,11/13/2014 16:09,12,4.27877024,11/13/2014 16:09,12,3.279809368,1,28.4
62,11/13/14 16:15,11,3.490089212,11/13/2014 16:15,11,4.070998272,11/13/2014 16:15,11,3.55130542,1,30.8
63,11/13/14 16:21,10,3.321122886,11/13/2014 16:21,10,3.884491702,11/13/2014 16:21,10,3.55181434,1,36.1
64,11/13/14 16:27,9,3.793911818,11/13/2014 16:27,9,4.401005092,11/13/2014 16:27,9,3.238580505,1,34.2
65,11/13/14 16:33,8,3.852368631,11/13/2014 16:33,8,4.449555128,11/13/2014 16:33,8,3.295027449,1,32
67,11/13/14 16:45,12,3.685467164,11/13/2014 16:45,12,4.266276106,11/13/2014 16:45,12,3.192144238,1,28.4
68,11/13/14 16:51,11,3.457115223,11/13/2014 16:51,11,4.040181318,11/13/2014 16:51,11,3.544201814,1,30.8
69,11/13/14 16:57,10,3.306968489,11/13/2014 16:57,10,3.862305964,11/13/2014 16:57,10,3.826853941,1,36.1
70,11/13/14 17:03,9,3.805257604,11/13/2014 17:03,9,4.429162447,11/13/2014 17:03,9,2.996745993,1,34.2
71,11/13/14 17:09,8,3.846688812,11/13/2014 17:09,8,4.4450718,11/13/2014 17:09,8,3.006788466,1,32
73,11/13/14 17:21,12,3.750391973,11/13/2014 17:21,12,4.34526501,11/13/2014 17:21,12,3.18793502,1,28.4
74,11/13/14 17:27,11,3.444209283,11/13/2014 17:27,11,4.02341236,11/13/2014 17:27,11,3.709369125,1,30.8
75,11/13/14 17:33,10,3.301020355,11/13/2014 17:33,10,3.842239467,11/13/2014 17:33,10,3.424993095,1,36.1
76,11/13/14 17:39,9,3.78434086,11/13/2014 17:39,9,4.392544952,11/13/2014 17:39,9,3.595964526,1,34.2
77,11/13/14 17:45,8,3.838183753,11/13/2014 17:45,8,4.446556098,11/13/2014 17:45,8,3.423618887,1,32
79,11/13/14 17:57,12,3.642957954,11/13/2014 17:57,12,4.195609827,11/13/2014 17:57,12,3.343804915,1,28.4
80,11/13/14 18:03,11,3.40890204,11/13/2014 18:03,11,3.957932796,11/13/2014 18:03,11,3.816605536,1,30.8
81,11/13/14 18:09,10,3.290408051,11/13/2014 18:09,10,3.820422754,11/13/2014 18:09,10,3.615424441,1,36.1
82,11/13/14 18:15,9,3.779068998,11/13/2014 18:15,9,4.394162941,11/13/2014 18:15,9,3.263660697,1,34.2
83,11/13/14 18:21,8,3.857636273,11/13/2014 18:21,8,4.462992525,11/13/2014 18:21,8,3.194819173,1,32
85,11/13/14 18:33,12,3.612087839,11/13/2014 18:33,12,4.177418928,11/13/2014 18:33,12,3.181420704,1,28.4
86,11/13/14 18:39,11,3.408149609,11/13/2014 18:39,11,3.993501874,11/13/2014 18:39,11,3.581283576,1,30.8
87,11/13/14 18:45,10,3.292367916,11/13/2014 18:45,10,3.824319324,11/13/2014 18:45,10,3.452902288,1,36.1
88,11/13/14 18:51,9,3.736313307,11/13/2014 18:51,9,4.342046318,11/13/2014 18:51,9,3.66764915,1,34.2
89,11/13/14 18:57,8,3.818481346,11/13/2014 18:57,8,4.416344581,11/13/2014 18:57,8,3.730905088,1,32
91,11/13/14 19:09,12,3.596184397,11/13/2014 19:09,12,4.185100252,11/13/2014 19:09,12,3.238713434,1,28.4
92,11/13/14 19:15,11,3.399872588,11/13/2014 19:15,11,3.97631599,11/13/2014 19:15,11,3.65862671,1,30.8
93,11/13/14 19:21,10,3.28187113,11/13/2014 19:21,10,3.810127987,11/13/2014 19:21,10,3.267845937,1,36.1
94,11/13/14 19:27,9,3.715129196,11/13/2014 19:27,9,4.310321367,11/13/2014 19:27,9,3.862939659,1,34.2
95,11/13/14 19:33,8,3.853249181,11/13/2014 19:33,8,4.451362931,11/13/2014 19:33,8,3.289536632,1,32
97,11/13/14 19:45,12,3.69774089,11/13/2014 19:45,12,4.306109333,11/13/2014 19:45,12,3.556679426,1,28.4
98,11/13/14 19:51,11,3.384161504,11/13/2014 19:51,11,3.949703159,11/13/2014 19:51,11,3.978621727,1,30.8
99,11/13/14 19:57,10,3.255768635,11/13/2014 19:57,10,3.783860096,11/13/2014 19:57,10,3.415359421,1,36.1
100,11/13/14 20:03,9,3.747981373,11/13/2014 20:03,9,4.348526335,11/13/2014 20:03,9,3.573683459,1,34.2
101,11/13/14 20:09,8,3.831664009,11/13/2014 20:09,8,4.418353602,11/13/2014 20:09,8,3.786180067,1,32
103,11/13/14 20:21,12,3.609619743,11/13/2014 20:21,12,4.175378662,11/13/2014 20:21,12,3.380447947,1,28.4
104,11/13/14 20:27,11,3.344802319,11/13/2014 20:27,11,3.899028612,11/13/2014 20:27,11,4.038832845,1,30.8
105,11/13/14 20:33,10,3.275631442,11/13/2014 20:33,10,3.807947201,11/13/2014 20:33,10,3.097451476,1,36.1
106,11/13/14 20:39,9,3.704711332,11/13/2014 20:39,9,4.293246543,11/13/2014 20:39,9,3.73188285,1,34.2
107,11/13/14 20:45,8,3.81854966,11/13/2014 20:45,8,4.419317549,11/13/2014 20:45,8,3.730515467,1,32
109,11/13/14 20:57,12,3.530287257,11/13/2014 20:57,12,4.103206078,11/13/2014 20:57,12,3.66815972,1,28.4
110,11/13/14 21:03,11,3.35823127,11/13/2014 21:03,11,3.929174866,11/13/2014 21:03,11,3.765277166,1,30.8
111,11/13/14 21:09,10,3.205522528,11/13/2014 21:09,10,3.733202707,11/13/2014 21:09,10,3.7047797,1,36.1
112,11/13/14 21:15,9,3.690668348,11/13/2014 21:15,9,4.287796006,11/13/2014 21:15,9,3.817048902,1,34.2
113,11/13/14 21:21,8,3.806354314,11/13/2014 21:21,8,4.410207242,11/13/2014 21:21,8,3.511109112,1,32
115,11/13/14 21:33,12,3.485648634,11/13/2014 21:33,12,4.043974032,11/13/2014 21:33,12,3.934934141,1,28.4
116,11/13/14 21:39,11,3.349921492,11/13/2014 21:39,11,3.908090788,11/13/2014 21:39,11,3.772014068,1,30.8
117,11/13/14 21:45,10,3.218075925,11/13/2014 21:45,10,3.731081955,11/13/2014 21:45,10,3.531942869,1,36.1
118,11/13/14 21:51,9,3.680100272,11/13/2014 21:51,9,4.270989627,11/13/2014 21:51,9,3.778584728,1,34.2
119,11/13/14 21:57,8,3.811207734,11/13/2014 21:57,8,4.407208611,11/13/2014 21:57,8,3.77514045,1,32
121,11/13/14 22:09,12,3.677093668,11/13/2014 22:09,12,4.291824416,11/13/2014 22:09,12,2.97379942,1,28.4
122,11/13/14 22:15,11,3.33866907,11/13/2014 22:15,11,3.904153993,11/13/2014 22:15,11,3.626531238,1,30.8
123,11/13/14 22:21,10,3.187069388,11/13/2014 22:21,10,3.703375595,11/13/2014 22:21,10,3.606324706,1,36.1
124,11/13/14 22:27,9,3.691727193,11/13/2014 22:27,9,4.280569882,11/13/2014 22:27,9,3.68894892,1,34.2
125,11/13/14 22:33,8,3.832079062,11/13/2014 22:33,8,4.431594844,11/13/2014 22:33,8,3.526450738,1,32
127,11/13/14 22:45,12,3.509484854,11/13/2014 22:45,12,4.076406331,11/13/2014 22:45,12,3.39459154,1,28.4
128,11/13/14 22:51,11,3.319102371,11/13/2014 22:51,11,3.885565148,11/13/2014 22:51,11,3.776649397,1,30.8
129,11/13/14 22:57,10,3.198040593,11/13/2014 22:57,10,3.729340306,11/13/2014 22:57,10,3.064255134,1,36.1
130,11/13/14 23:03,9,3.664126667,11/13/2014 23:03,9,4.276956922,11/13/2014 23:03,9,3.311799226,1,34.2
131,11/13/14 23:09,8,3.835802214,11/13/2014 23:09,8,4.463639082,11/13/2014 23:09,8,3.084718045,1,32
133,11/13/14 23:21,12,3.496162824,11/13/2014 23:21,12,4.059435731,11/13/2014 23:21,12,3.206280944,1,28.4
134,11/13/14 23:27,11,3.312385279,11/13/2014 23:27,11,3.87950881,11/13/2014 23:27,11,3.410284589,1,30.8
135,11/13/14 23:33,10,3.161511712,11/13/2014 23:33,10,3.688748422,11/13/2014 23:33,10,3.414011894,1,36.1
136,11/13/14 23:39,9,3.657121513,11/13/2014 23:39,9,4.247836529,11/13/2014 23:39,9,3.428631508,1,34.2
137,11/13/14 23:45,8,3.813891673,11/13/2014 23:45,8,4.4181628,11/13/2014 23:45,8,3.538464293,1,32
139,11/13/14 23:57,12,3.479262292,11/13/2014 23:57,12,4.046220749,11/13/2014 23:57,12,3.036809738,1,28.4
140,11/14/14 0:03,11,3.295858554,11/14/2014 0:03,11,3.869165194,11/14/2014 0:03,11,3.599834975,1,30.8
141,11/14/14 0:09,10,3.141713729,11/14/2014 0:09,10,3.669175378,11/14/2014 0:09,10,3.434728331,1,36.1
142,11/14/14 0:15,9,3.616898114,11/14/2014 0:15,9,4.217563129,11/14/2014 0:15,9,3.892754041,1,34.2
143,11/14/14 0:21,8,3.810592956,11/14/2014 0:21,8,4.412164371,11/14/2014 0:21,8,3.76816013,1,32
145,11/14/14 0:33,12,3.61128574,11/14/2014 0:33,12,4.20319156,11/14/2014 0:33,12,3.236458147,1,28.4
146,11/14/14 0:39,11,3.308375086,11/14/2014 0:39,11,3.87629235,11/14/2014 0:39,11,3.181514679,1,30.8
147,11/14/14 0:45,10,3.106482466,11/14/2014 0:45,10,3.636851657,11/14/2014 0:45,10,3.745419265,1,36.1
148,11/14/14 0:51,9,3.645107192,11/14/2014 0:51,9,4.243964397,11/14/2014 0:51,9,3.592570693,1,34.2
149,11/14/14 0:57,8,3.849241918,11/14/2014 0:57,8,4.478657069,11/14/2014 0:57,8,3.338259847,1,32
151,11/14/14 1:09,12,3.438909952,11/14/2014 1:09,12,3.986610252,11/14/2014 1:09,12,3.492193813,1,28.4
152,11/14/14 1:15,11,3.289773097,11/14/2014 1:15,11,3.85533125,11/14/2014 1:15,11,3.440309001,1,30.8
153,11/14/14 1:21,10,3.12680541,11/14/2014 1:21,10,3.668082008,11/14/2014 1:21,10,3.22152974,1,36.1
154,11/14/14 1:27,9,3.615792454,11/14/2014 1:27,9,4.210508745,11/14/2014 1:27,9,3.493062243,1,34.2
155,11/14/14 1:33,8,3.841920383,11/14/2014 1:33,8,4.469989533,11/14/2014 1:33,8,3.194940308,1,32
157,11/14/14 1:45,12,3.427073479,11/14/2014 1:45,12,3.971210754,11/14/2014 1:45,12,3.313483245,1,28.4
158,11/14/14 1:51,11,3.242094771,11/14/2014 1:51,11,3.809832048,11/14/2014 1:51,11,3.51719356,1,30.8
159,11/14/14 1:57,10,3.098145717,11/14/2014 1:57,10,3.619921824,11/14/2014 1:57,10,3.517861418,1,36.1
160,11/14/14 2:03,9,3.620221596,11/14/2014 2:03,9,4.228447992,11/14/2014 2:03,9,3.11970523,1,34.2
161,11/14/14 2:09,8,3.838682509,11/14/2014 2:09,8,4.474091008,11/14/2014 2:09,8,3.006286698,1,32
163,11/14/14 2:21,12,3.427821754,11/14/2014 2:21,12,3.99308198,11/14/2014 2:21,12,2.940760831,1,28.4
164,11/14/14 2:27,11,3.229446199,11/14/2014 2:27,11,3.791462511,11/14/2014 2:27,11,3.848823739,1,30.8
165,11/14/14 2:33,10,3.110037718,11/14/2014 2:33,10,3.644318689,11/14/2014 2:33,10,3.145348342,1,36.1
166,11/14/14 2:39,9,3.581522645,11/14/2014 2:39,9,4.200193381,11/14/2014 2:39,9,3.520759611,1,34.2
167,11/14/14 2:45,8,3.797823658,11/14/2014 2:45,8,4.423391676,11/14/2014 2:45,8,3.415035439,1,32
169,11/14/14 2:57,12,3.545122804,11/14/2014 2:57,12,4.130115491,11/14/2014 2:57,12,3.436597619,1,28.4
170,11/14/14 3:03,11,3.21977199,11/14/2014 3:03,11,3.79586254,11/14/2014 3:03,11,3.644508163,1,30.8
171,11/14/14 3:09,10,3.059954799,11/14/2014 3:09,10,3.611483454,11/14/2014 3:09,10,3.306329669,1,36.1
172,11/14/14 3:15,9,3.57983258,11/14/2014 3:15,9,4.17625875,11/14/2014 3:15,9,3.9207969,1,34.2
173,11/14/14 3:21,8,3.84034639,11/14/2014 3:21,8,4.461074249,11/14/2014 3:21,8,3.104679908,1,32
175,11/14/14 3:33,12,3.407101042,11/14/2014 3:33,12,3.966165738,11/14/2014 3:33,12,3.160257748,1,28.4
176,11/14/14 3:39,11,3.220957416,11/14/2014 3:39,11,3.7762602,11/14/2014 3:39,11,3.590384256,1,30.8
177,11/14/14 3:45,10,3.081072246,11/14/2014 3:45,10,3.609818498,11/14/2014 3:45,10,3.259192075,1,36.1
178,11/14/14 3:51,9,3.567576812,11/14/2014 3:51,9,4.160832039,11/14/2014 3:51,9,3.617678712,1,34.2
179,11/14/14 3:57,8,3.795172352,11/14/2014 3:57,8,4.401720939,11/14/2014 3:57,8,3.535213186,1,32
181,11/14/14 4:09,12,3.371909091,11/14/2014 4:09,12,3.919987086,11/14/2014 4:09,12,3.48804166,1,28.4
182,11/14/14 4:15,11,3.201930137,11/14/2014 4:15,11,3.748847193,11/14/2014 4:15,11,3.59094327,1,30.8
183,11/14/14 4:21,10,3.027964945,11/14/2014 4:21,10,3.551988205,11/14/2014 4:21,10,3.521049379,1,36.1
184,11/14/14 4:27,9,3.550473542,11/14/2014 4:27,9,4.169700196,11/14/2014 4:27,9,3.286663823,1,34.2
185,11/14/14 4:33,8,3.81311921,11/14/2014 4:33,8,4.413145759,11/14/2014 4:33,8,3.34468471,1,32
187,11/14/14 4:45,12,3.340995806,11/14/2014 4:45,12,3.900101203,11/14/2014 4:45,12,3.153375183,1,28.4
188,11/14/14 4:51,11,3.193634549,11/14/2014 4:51,11,3.759597667,11/14/2014 4:51,11,3.710983982,1,30.8
189,11/14/14 4:57,10,3.022627626,11/14/2014 4:57,10,3.55247696,11/14/2014 4:57,10,3.305232722,1,36.1
190,11/14/14 5:03,9,3.562013863,11/14/2014 5:03,9,4.159645337,11/14/2014 5:03,9,3.324959733,1,34.2
191,11/14/14 5:09,8,3.792167518,11/14/2014 5:09,8,4.406289826,11/14/2014 5:09,8,3.684331728,1,32
193,11/14/14 5:21,12,3.468184018,11/14/2014 5:21,12,4.0332513,11/14/2014 5:21,12,3.634491945,1,28.4
194,11/14/14 5:27,11,3.16985507,11/14/2014 5:27,11,3.731446349,11/14/2014 5:27,11,3.768256932,1,30.8
195,11/14/14 5:33,10,3.01403572,11/14/2014 5:33,10,3.565273365,11/14/2014 5:33,10,3.43174476,1,36.1
196,11/14/14 5:39,9,3.545501357,11/14/2014 5:39,9,4.154179006,11/14/2014 5:39,9,3.65723944,1,34.2
197,11/14/14 5:45,8,3.837374739,11/14/2014 5:45,8,4.451943803,11/14/2014 5:45,8,3.4919262,1,32
199,11/14/14 5:57,12,3.353287004,11/14/2014 5:57,12,3.907830248,11/14/2014 5:57,12,3.576069769,1,28.4
200,11/14/14 6:03,11,3.185513645,11/14/2014 6:03,11,3.75120251,11/14/2014 6:03,11,3.445160849,1,30.8
201,11/14/14 6:09,10,2.992118987,11/14/2014 6:09,10,3.52962855,11/14/2014 6:09,10,3.353031155,1,36.1
202,11/14/14 6:15,9,3.523088447,11/14/2014 6:15,9,4.114888504,11/14/2014 6:15,9,3.504939724,1,34.2
203,11/14/14 6:21,8,3.802797611,11/14/2014 6:21,8,4.421198337,11/14/2014 6:21,8,3.533952339,1,32
205,11/14/14 6:33,12,3.396970759,11/14/2014 6:33,12,3.988751406,11/14/2014 6:33,12,2.675011443,1,28.4
206,11/14/14 6:39,11,3.17685997,11/14/2014 6:39,11,3.737574917,11/14/2014 6:39,11,3.626192424,1,30.8
207,11/14/14 6:45,10,2.981281549,11/14/2014 6:45,10,3.515192104,11/14/2014 6:45,10,3.548035645,1,36.1
208,11/14/14 6:51,9,3.512082335,11/14/2014 6:51,9,4.115219362,11/14/2014 6:51,9,3.787505623,1,34.2
209,11/14/14 6:57,8,3.813936994,11/14/2014 6:57,8,4.43560699,11/14/2014 6:57,8,3.183184896,1,32
211,11/14/14 7:09,12,3.282813133,11/14/2014 7:09,12,3.842381631,11/14/2014 7:09,12,3.311262028,1,28.4
212,11/14/14 7:15,11,3.165231189,11/14/2014 7:15,11,3.712796903,11/14/2014 7:15,11,3.580431771,1,30.8
213,11/14/14 7:21,10,2.967645881,11/14/2014 7:21,10,3.526760911,11/14/2014 7:21,10,3.362040653,1,36.1
214,11/14/14 7:27,9,3.506635046,11/14/2014 7:27,9,4.091555747,11/14/2014 7:27,9,3.62598839,1,34.2
215,11/14/14 7:33,8,3.799744074,11/14/2014 7:33,8,4.433709973,11/14/2014 7:33,8,3.497989493,1,32
217,11/14/14 7:45,12,3.427991723,11/14/2014 7:45,12,4.027239632,11/14/2014 7:45,12,3.611262102,1,28.4
218,11/14/14 7:51,11,3.168556703,11/14/2014 7:51,11,3.724082248,11/14/2014 7:51,11,3.469595442,1,30.8
219,11/14/14 7:57,10,2.942624362,11/14/2014 7:57,10,3.476721156,11/14/2014 7:57,10,3.275464396,1,36.1
220,11/14/14 8:03,9,3.521999742,11/14/2014 8:03,9,4.092393844,11/14/2014 8:03,9,3.682430275,1,34.2
221,11/14/14 8:09,8,3.80340059,11/14/2014 8:09,8,4.394484622,11/14/2014 8:09,8,3.872036348,1,32
223,11/14/14 8:21,12,3.297023994,11/14/2014 8:21,12,3.84651959,11/14/2014 8:21,12,3.053430718,1,28.4
224,11/14/14 8:27,11,3.152267672,11/14/2014 8:27,11,3.709322857,11/14/2014 8:27,11,3.225892834,1,30.8
225,11/14/14 8:33,10,2.990738164,11/14/2014 8:33,10,3.5130299,11/14/2014 8:33,10,2.825523574,1,36.1
226,11/14/14 8:39,9,3.504261637,11/14/2014 8:39,9,4.083362889,11/14/2014 8:39,9,3.351438439,1,34.2
227,11/14/14 8:45,8,3.789084221,11/14/2014 8:45,8,4.432934662,11/14/2014 8:45,8,3.605526401,1,32
229,11/14/14 8:57,12,3.401524197,11/14/2014 8:57,12,3.999014479,11/14/2014 8:57,12,4.202267013,1,28.4
230,11/14/14 9:03,11,3.118540005,11/14/2014 9:03,11,3.696040669,11/14/2014 9:03,11,3.699071123,1,30.8
231,11/14/14 9:09,10,2.919795156,11/14/2014 9:09,10,3.442740111,11/14/2014 9:09,10,3.365439211,1,36.1
232,11/14/14 9:15,9,3.532251909,11/14/2014 9:15,9,4.124406174,11/14/2014 9:15,9,3.406769795,1,34.2
233,11/14/14 9:21,8,3.791055325,11/14/2014 9:21,8,4.400737255,11/14/2014 9:21,8,3.8875366,1,32
235,11/14/14 9:33,12,3.267773993,11/14/2014 9:33,12,3.829743038,11/14/2014 9:33,12,3.750359752,1,28.4
236,11/14/14 9:39,11,3.108172296,11/14/2014 9:39,11,3.67594806,11/14/2014 9:39,11,3.792449287,1,30.8
237,11/14/14 9:45,10,2.925510453,11/14/2014 9:45,10,3.452009195,11/14/2014 9:45,10,3.263149959,1,36.1
238,11/14/14 9:51,9,3.480220615,11/14/2014 9:51,9,4.067596298,11/14/2014 9:51,9,3.804664074,1,34.2
239,11/14/14 9:57,8,3.807239202,11/14/2014 9:57,8,4.446652333,11/14/2014 9:57,8,3.204938252,1,32
241,11/14/14 10:09,12,3.382235539,11/14/2014 10:09,12,3.964042842,11/14/2014 10:09,12,4.197888955,1,28.4
242,11/14/14 10:15,11,3.129877372,11/14/2014 10:15,11,3.732903593,11/14/2014 10:15,11,3.207240755,1,30.8
243,11/14/14 10:21,10,2.934483073,11/14/2014 10:21,10,3.4864985,11/14/2014 10:21,10,2.843003301,1,36.1
244,11/14/14 10:27,9,3.491069616,11/14/2014 10:27,9,4.108544003,11/14/2014 10:27,9,3.338987596,1,34.2
245,11/14/14 10:33,8,3.832454432,11/14/2014 10:33,8,4.47023724,11/14/2014 10:33,8,3.312235974,1,32
247,11/14/14 10:45,12,3.288841022,11/14/2014 10:45,12,3.869724124,11/14/2014 10:45,12,2.978805015,1,28.4
248,11/14/14 10:51,11,3.086870299,11/14/2014 10:51,11,3.679237219,11/14/2014 10:51,11,3.564181075,1,30.8
249,11/14/14 10:57,10,2.924481655,11/14/2014 10:57,10,3.494473027,11/14/2014 10:57,10,2.502769987,1,36.1
250,11/14/14 11:03,9,3.519671078,11/14/2014 11:03,9,4.14219685,11/14/2014 11:03,9,2.594128203,1,34.2
251,11/14/14 11:09,8,3.825716105,11/14/2014 11:09,8,4.48675831,11/14/2014 11:09,8,2.892438811,1,32
